,hotel_name,rating,room_description,price,location_descirption,hotel_link,long_description
690,Bright and modern 2bedroom in Las Ramblas 2 1A,7.0,"Apartment
2 beds (1 single, 1 double)
Free cancellation
Only 1 left at this price on our site","€ 3,356","Ciutat Vella, BarcelonaShow on map0.9 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/bright-and-modern-2bedroom-in-las-ramblas-2-1a.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=689&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656360&all_sr_blocks=874023702_367242547_4_0_0&highlighted_blocks=874023702_367242547_4_0_0&matching_block_id=874023702_367242547_4_0_0&sr_pri_blocks=874023702_367242547_4_0_0__335640&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Bright and modern 2bedroom in Las Ramblas 2 1A! To save at this property, all you have to do issign in.Boasting air-conditioned accommodation with a patio, Bright and modern 2bedroom in Las Ramblas 2 1A is set in Barcelona. The property is close to Cathedral of Barcelona, Plaça Reial and Passeig de Gracia. The property is 2.4 km from Sant Sebastian Beach, and within 800 metres of the city centre.

With free WiFi, this 2-bedroom apartment offers a TV, a washing machine and a fully equipped kitchen with a dishwasher and oven. Towels and bed linen are offered in the apartment. For added privacy, the accommodation features a private entrance.

Popular points of interest near the apartment include Boqueria Market, Santa Maria del Mar and Picasso Museum. The nearest airport is Barcelona El Prat Airport, 12 km from Bright and modern 2bedroom in Las Ramblas 2 1A."
691,3BD with private terrace right by Sagrada Familia,9.3,"Apartment
4 beds (2 singles, 1 double, 1 bunk bed)
Free cancellation
Only 1 left at this price on our site","€ 3,592","Eixample, BarcelonaShow on map1.7 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/sagrada-familia-3-bedrooms-apartment-with-huge-private-terrace.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=690&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656360&all_sr_blocks=873639202_367242495_4_0_0&highlighted_blocks=873639202_367242495_4_0_0&matching_block_id=873639202_367242495_4_0_0&sr_pri_blocks=873639202_367242495_4_0_0__359220&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at 3BD with private terrace right by Sagrada Familia! To save at this property, all you have to do issign in.Boasting air-conditioned accommodation with a patio, 3BD with private terrace right by Sagrada Familia is set in Barcelona. It is located 400 metres from Sagrada Familia and features a lift. The property is non-smoking and is situated 2.9 km from Nova Icaria Beach.

With free WiFi, this 3-bedroom apartment offers a TV, a washing machine and a fully equipped kitchen with an oven and microwave. For added privacy, the accommodation features a private entrance.

Popular points of interest near the apartment include La Pedrera, Casa Batllo and Passeig de Gracia. The nearest airport is Barcelona El Prat Airport, 15 km from 3BD with private terrace right by Sagrada Familia."
692,Apartment Barcelona Rentals - Rambla de Catalunya Center,6.7,"Apartment
Entire apartment • 4 bedrooms • 2 bathrooms • 1 kitchen • 130m²
7 beds (6 singles, 1 double)
Free cancellation
Only 2 left at this price on our site","€ 3,383","Eixample, BarcelonaShow on map0.8 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/apartment-barcelona-rentals-rambla-de-catalunya-barcelona2.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=691&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656360&all_sr_blocks=202090901_357747177_2_0_0&highlighted_blocks=202090901_357747177_2_0_0&matching_block_id=202090901_357747177_2_0_0&sr_pri_blocks=202090901_357747177_2_0_0__338280&from=searchresults#hotelTmpl,"Apartment Barcelona Rentals - Rambla de Catalunya Center offers accommodation within less than 1 km of the centre of Barcelona, with free WiFi, and a kitchen with a dishwasher, an oven and a microwave. There is a private entrance at the apartment for the convenience of those who stay. The accommodation features a lift and a shared kitchen for guests.

All units come with air conditioning, a toaster, a fridge, a coffee machine, a bidet, a hair dryer and a wardrobe. With a private bathroom fitted with a bath and free toiletries, some units at the apartment complex also have a balcony. At the apartment complex, units are equipped with bed linen and towels.

Guests can also relax in the shared lounge area.

Popular points of interest near the apartment include Casa Batllo, Passeig de Gracia and Passeig de Gracia Metro Station. The nearest airport is Barcelona El Prat, 13 km from Apartment Barcelona Rentals - Rambla de Catalunya Center, and the property offers a paid airport shuttle service."
693,Paseo de Gracia Modern and cozy 3BD - 2BTh,,"Apartment
4 beds (1 single, 2 doubles, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site","€ 4,123","Gràcia, BarcelonaShow on map1.8 km from centreMetro access",https://www.booking.com/hotel/es/paseo-de-gracia-modern-and-cozy-3bd-2bth.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=692&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656360&all_sr_blocks=1053511202_379187868_6_0_0&highlighted_blocks=1053511202_379187868_6_0_0&matching_block_id=1053511202_379187868_6_0_0&sr_pri_blocks=1053511202_379187868_6_0_0__412340&from=searchresults#hotelTmpl,"Situated in Barcelona, 700 metres from La Pedrera and 1.1 km from Casa Batllo, Paseo de Gracia Modern and cozy 3BD - 2BTh features air-conditioned accommodation with a patio and free WiFi. It is set 1.5 km from Passeig de Gracia Metro Station and provides a lift. The property is non-smoking and is located 1.6 km from Passeig de Gracia.

The spacious apartment features 3 bedrooms, a TV and a fully equipped kitchen that provides guests with an oven, a microwave, a washing machine, a fridge and a stovetop. Towels and bed linen are available in the apartment. For added privacy, the accommodation features a private entrance.

Palau de la Musica Catalana is 2.7 km from the apartment, while Tivoli Theatre is 1.8 km from the property. The nearest airport is Barcelona El Prat Airport, 15 km from Paseo de Gracia Modern and cozy 3BD - 2BTh."
694,Eixample15,7.7,"Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom • 95m²
4 beds (2 singles, 1 double, 1 large double)
Free cancellation
Only 1 left at this price on our site","€ 2,835","Eixample, BarcelonaShow on map1.4 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/eixample15.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=693&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656360&all_sr_blocks=674789202_365025002_6_0_0&highlighted_blocks=674789202_365025002_6_0_0&matching_block_id=674789202_365025002_6_0_0&sr_pri_blocks=674789202_365025002_6_0_0__283540&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Eixample15 features a balcony and is set in Barcelona, within just 1.6 km of Passeig de Gracia and 1.7 km of Passeig de Gracia Metro Station. It is situated 1.8 km from Sants Railway Station and offers a lift. Free WiFi is available throughout the property and Magic Fountain of Montjuic is 1.2 km away.

The spacious apartment is composed of 3 bedrooms, a living room, a fully equipped kitchen, and 1 bathroom. Towels and bed linen are featured in the apartment. The accommodation is non-smoking.

Popular points of interest near the apartment include Plaça Catalunya, Casa Batllo and Boqueria Market. The nearest airport is Barcelona El Prat Airport, 11 km from Eixample15."
695,Enjoy Apartments Calabria,8.5,"Apartment
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
4 beds (2 singles, 1 double, 1 futon)
Free cancellation
Only 1 left at this price on our site","€ 5,176","Eixample, BarcelonaShow on map1.5 km from centreMetro access",https://www.booking.com/hotel/es/enjoy-apartments-calabria.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=694&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656360&all_sr_blocks=109885101_373949215_2_0_0&highlighted_blocks=109885101_373949215_2_0_0&matching_block_id=109885101_373949215_2_0_0&sr_pri_blocks=109885101_373949215_2_0_0__517600&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Enjoy Apartments Calabria! To save at this property, all you have to do issign in.Enjoy Apartments Calabria offers free WiFi and a balcony with city views. Located in Barcelona, this apartment is 2 km from Plaza Catalunya Square.

Featuring contemporary décor, warm tones and wooden furniture, this apartment offers an air-conditioned living area with parquet flooring, a flat-screen TV and a DVD player. The kitchen is equipped with a dishwasher, oven and a microwave.  A washing machine is also available.

There is a double bedroom and a bathroom with a shower and a hairdryer. Bed linen and towels are provided.

A variety of restaurants, shops and bars are within 3 minutes' walk from the apartment. Enjoy Apartments Calabria is 170 metres from Rocafort Metro Station.

Berceloneta Beach is 4 km away."
696,2 bedroom with balcony in Eixample 4-2,6.0,"Apartment
3 beds (2 singles, 1 double)
Free cancellation
Only 1 left at this price on our site","€ 2,225","Eixample, BarcelonaShow on map1.8 km from centreMetro access",https://www.booking.com/hotel/es/modern-and-bright-apartment-in-eixample-4-2.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=695&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656360&all_sr_blocks=873675902_367242596_4_0_0&highlighted_blocks=873675902_367242596_4_0_0&matching_block_id=873675902_367242596_4_0_0&sr_pri_blocks=873675902_367242596_4_0_0__222510&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at 2 bedroom with balcony in Eixample 4-2! To save at this property, all you have to do issign in.2 bedroom with balcony in Eixample 4-2 has a patio and is situated in Barcelona, within just 1.2 km of Magic Fountain of Montjuic and 2 km of Casa Batllo. It is set 2.6 km from Passeig de Gracia and features a lift. Free WiFi is available throughout the property and Sants Railway Station is 1.1 km away.

The spacious apartment features 2 bedrooms, a TV and a fully equipped kitchen that provides guests with an oven, a microwave, a washing machine, a fridge and a stovetop. For added privacy, the accommodation features a private entrance.

Plaça Catalunya is 2.6 km from the apartment, while Passeig de Gracia Metro Station is 2.7 km from the property. The nearest airport is Barcelona El Prat Airport, 11 km from 2 bedroom with balcony in Eixample 4-2."
697,Hostourist@Bcn Fira Hostafrancs,8.0,"One-Bedroom Apartment
1 double bed
Free cancellation
Only 1 left at this price on our site","€ 2,267","Sants-Montjuïc, BarcelonaShow on map2.7 km from centreMetro access",https://www.booking.com/hotel/es/hostourist-bcn-fira-hostafrancs.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=696&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656360&all_sr_blocks=1054049501_377591866_2_0_0&highlighted_blocks=1054049501_377591866_2_0_0&matching_block_id=1054049501_377591866_2_0_0&sr_pri_blocks=1054049501_377591866_2_0_0__226720&from=searchresults#hotelTmpl,"Situated in Barcelona, less than 1 km from Sants Railway Station and 2.9 km from Passeig de Gracia, Hostourist@Bcn Fira Hostafrancs offers air conditioning. The property is around 2.9 km from Palau Sant Jordi, 3 km from Casa Batllo and 3 km from Camp Nou. Free WiFi is available throughout the property and Magic Fountain of Montjuic is 1.1 km away.

The apartment is composed of 1 bedroom, a fully equipped kitchen, and 1 bathroom. A flat-screen TV is offered. The accommodation is non-smoking.

Passeig de Gracia Metro Station is 3 km from the apartment, while Plaça Catalunya is 3.4 km from the property. The nearest airport is Barcelona El Prat Airport, 10 km from Hostourist@Bcn Fira Hostafrancs."
698,Perfectly located 4bed 4bath apartment in Barcelona 1 2,7.6,"Apartment
5 beds (2 singles, 3 doubles)
Free cancellation
Only 1 left at this price on our site","€ 4,544","Eixample, BarcelonaShow on map1 km from centreMetro access",https://www.booking.com/hotel/es/perfectly-located-4bed-4bath-apartment-in-barcelona-1-2.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=697&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656360&all_sr_blocks=873712102_367242496_6_0_0&highlighted_blocks=873712102_367242496_6_0_0&matching_block_id=873712102_367242496_6_0_0&sr_pri_blocks=873712102_367242496_6_0_0__454380&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Perfectly located 4bed 4bath apartment in Barcelona 1 2! To save at this property, all you have to do issign in.Situated in Barcelona, 1 km from Passeig de Gracia, 1.2 km from Plaça Catalunya and less than 1 km from Passeig de Gracia Metro Station, Perfectly located 4bed 4bath apartment in Barcelona 1 2 features accommodation with a patio and free WiFi. It is located less than 1 km from La Pedrera and provides a lift. The property is 1.1 km from the city centre and 700 metres from Casa Batllo.

The spacious apartment has 4 bedrooms, a TV and a fully equipped kitchen that provides guests with a dishwasher, an oven, a washing machine, a microwave and a fridge. Towels and bed linen are offered in the apartment. For added privacy, the accommodation features a private entrance.

There is a supermarket a short distance from the apartment.

Popular points of interest near the apartment include Boqueria Market, Tivoli Theatre and Palau de la Musica Catalana. The nearest airport is Barcelona El Prat Airport, 13 km from Perfectly located 4bed 4bath apartment in Barcelona 1 2."
699,Sagrada Familia Butterfly,8.2,"Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 75m²
5 beds (2 singles, 1 double, 1 bunk bed, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site","€ 2,936","Eixample, BarcelonaShow on map2.5 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/sagrada-familia-butterfly.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=698&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656360&all_sr_blocks=802174101_341992947_4_0_0&highlighted_blocks=802174101_341992947_4_0_0&matching_block_id=802174101_341992947_4_0_0&sr_pri_blocks=802174101_341992947_4_0_0__293577&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Sagrada Familia Butterfly! To save at this property, all you have to do issign in.Boasting air-conditioned accommodation with a balcony, Sagrada Familia Butterfly is set in Barcelona. It is situated 2.3 km from La Pedrera and offers a lift. The property is non-smoking and is located less than 1 km from Sagrada Familia.

The 3-bedroom apartment is fitted with a living room with a flat-screen TV, a fully equipped kitchen with an oven and a microwave, and 2 bathrooms with a hair dryer. Towels and bed linen are offered in the apartment.

Casa Batllo is 2.8 km from the apartment, while Passeig de Gracia is 3.2 km from the property. The nearest airport is Barcelona El Prat Airport, 16 km from Sagrada Familia Butterfly."
700,Poblesec 2,7.0,"Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 65m²
3 beds (2 singles, 1 double)
Free cancellation
Only 1 left at this price on our site","€ 2,640","Sants-Montjuïc, BarcelonaShow on map1.6 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/poblesec-2.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=699&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656360&all_sr_blocks=949876801_372644282_0_0_0&highlighted_blocks=949876801_372644282_0_0_0&matching_block_id=949876801_372644282_0_0_0&sr_pri_blocks=949876801_372644282_0_0_0__264000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Poblesec 2 features a balcony and is set in Barcelona, within just 1.9 km of Plaça Catalunya and 1.9 km of Palau Sant Jordi. It is situated 3.2 km from Passeig de Gracia and offers a lift. Free WiFi is available throughout the property and Magic Fountain of Montjuic is 1.1 km away.

The air-conditioned apartment consists of 2 bedrooms, a living room, a fully equipped kitchen with an oven and a coffee machine, and 1 bathroom with a bidet and a hair dryer. Towels and bed linen are featured in the apartment. The accommodation is non-smoking.

Popular points of interest near the apartment include Boqueria Market, Montjuïc and Cathedral of Barcelona. The nearest airport is Barcelona El Prat Airport, 12 km from Poblesec 2."
701,Centric 2bedroom in Las Ramblas 3 1A,6.5,"Apartment
2 beds (1 single, 1 double)
Free cancellation
Only 1 left at this price on our site","€ 3,049","Ciutat Vella, BarcelonaShow on map0.9 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/bright-and-modern-2bedroom-in-las-ramblas-3-1a.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=700&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656360&all_sr_blocks=874019002_367242593_4_0_0&highlighted_blocks=874019002_367242593_4_0_0&matching_block_id=874019002_367242593_4_0_0&sr_pri_blocks=874019002_367242593_4_0_0__304860&from=searchresults#hotelTmpl,"Boasting air-conditioned accommodation with a patio, Centric 2bedroom in Las Ramblas 3 1A is set in Barcelona. The property is located 2.4 km from Sant Miquel Beach, 2.5 km from Somorrostro Beach and 2.5 km from Barceloneta Beach. The property is 2.4 km from Sant Sebastian Beach, and within 800 metres of the city centre.

With free WiFi, this 2-bedroom apartment offers a TV, a washing machine and a fully equipped kitchen with a dishwasher and oven. Towels and bed linen are offered in the apartment. For added privacy, the accommodation features a private entrance.

Popular points of interest near the apartment include Boqueria Market, Santa Maria del Mar and Picasso Museum. The nearest airport is Barcelona El Prat Airport, 12 km from Centric 2bedroom in Las Ramblas 3 1A."
702,Eixample next to Paseo de Gracia modern 3BD,,"Apartment
4 beds (3 singles, 1 double)
Free cancellation
Only 1 left at this price on our site","€ 3,344","Eixample, BarcelonaShow on map1.6 km from centreMetro access",https://www.booking.com/hotel/es/eixample-next-to-paseo-de-gracia-modern-3bd.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=701&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656366&all_sr_blocks=1083872202_381297924_5_0_0&highlighted_blocks=1083872202_381297924_5_0_0&matching_block_id=1083872202_381297924_5_0_0&sr_pri_blocks=1083872202_381297924_5_0_0__334370&from=searchresults#hotelTmpl,"Situated in Barcelona, less than 1 km from La Pedrera and a 16-minute walk from Casa Batllo, Eixample next to Paseo de Gracia modern 3BD features air-conditioned accommodation with a patio and free WiFi. It is set 1.9 km from Plaça Catalunya and provides a lift. The property is non-smoking and is located 1.7 km from Passeig de Gracia.

The spacious apartment has 3 bedrooms, a TV and a fully equipped kitchen that provides guests with a dishwasher, an oven, a washing machine, a microwave and a fridge. For added privacy, the accommodation features a private entrance.

Dining options are available close to the apartment.

Passeig de Gracia Metro Station is 1.7 km from Eixample next to Paseo de Gracia modern 3BD, while Boqueria Market is 2.4 km from the property. The nearest airport is Barcelona El Prat Airport, 13 km from the accommodation."
703,Breathtaking Penthouse in Eixample,5.3,"Apartment
1 double bed
Free cancellation
Only 1 left at this price on our site","€ 2,746","Eixample, BarcelonaShow on map0.8 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/breathtaking-penthouse-in-eixample.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=702&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656366&all_sr_blocks=873692502_367242486_2_0_0&highlighted_blocks=873692502_367242486_2_0_0&matching_block_id=873692502_367242486_2_0_0&sr_pri_blocks=873692502_367242486_2_0_0__274610&from=searchresults#hotelTmpl,"Situated in the centre of Barcelona, less than 1 km from Passeig de Gracia and a 10-minute walk from Passeig de Gracia Metro Station, Breathtaking Penthouse in Eixample offers free WiFi and air conditioning. This apartment features accommodation with a patio. The property is non-smoking and is set less than 1 km from Plaça Catalunya.

The spacious apartment features 1 bedroom, a TV and a fully equipped kitchen that provides guests with a dishwasher, a microwave, a washing machine, a fridge and a stovetop. For added privacy, the accommodation features a private entrance.

Popular points of interest near the apartment include Boqueria Market, Casa Batllo and Tivoli Theatre. The nearest airport is Barcelona El Prat Airport, 12 km from Breathtaking Penthouse in Eixample."
704,City View Penthouse - 2 Bedroom Suite,3.0,"Apartment
2 beds (1 single, 1 double)
Free cancellation
Only 1 left at this price on our site","€ 2,622","Sant Martí, BarcelonaShow on map2.2 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/city-view-penthouse-2-bedroom-suite.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=703&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656366&all_sr_blocks=873702002_367242589_2_0_0&highlighted_blocks=873702002_367242589_2_0_0&matching_block_id=873702002_367242589_2_0_0&sr_pri_blocks=873702002_367242589_2_0_0__262210&from=searchresults#hotelTmpl,"Set in Barcelona, 1.8 km from Nova Icaria Beach and 1.9 km from Bogatell Beach, City View Penthouse - 2 Bedroom Suite offers air-conditioned accommodation with a patio and free WiFi. It is situated 2.4 km from Mar Bella Beach and provides a lift. The property is non-smoking and is located 2.3 km from Somorrostro Beach.

The spacious apartment is fitted with 2 bedrooms, a TV and a fully equipped kitchen that provides guests with an oven, a microwave, a washing machine, a fridge and a stovetop.

Barceloneta Beach is 2.7 km from the apartment, while Sagrada Familia is 1.5 km from the property. The nearest airport is Barcelona El Prat Airport, 15 km from City View Penthouse - 2 Bedroom Suite."
